epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
63,0.297413,0.995307,0.284639,0.999333,0.00077762,166.6,96,98.8,100,90,92.8,100,68,69.2,71,226.4,227.12,228.0,2730.0,10801.0,38.8,0,9.7,10.56,13.0,30.26,30.3,30.36,63.16,0.0,0.0,0.0,0.03,1.5,4.63,11.335,14.186,132.1,32.91
64,0.297066,0.995391,0.284164,0.999333,0.00077104,166.6,93,97.2,100,49,83.0,92,68,68.8,69,222.3,226.68,228.2,2730.0,10801.0,39.0,0,9.4,10.44,12.8,30.26,30.29,30.35,63.16,0.0,0.0,0.0,0.03,1.55,5.2,11.335,14.186,133.04,31.98
65,0.297178,0.995368,0.284473,0.999111,0.00076438,166.5,96,98.2,100,89,92.6,97,69,70.0,71,227.6,228.06,228.4,2730.0,10801.0,39.2,0,9.5,10.56,12.8,30.01,30.15,30.39,63.16,0.0,0.0,0.0,0.03,1.46,4.61,11.336,14.186,132.51,32.48
66,0.297354,0.995380,0.283328,0.999556,0.00075766,166.7,96,97.8,100,92,94.0,97,68,69.4,71,217.4,225.8,228.3,2730.0,10801.0,39.0,0,9.9,10.64,12.2,30.0,30.03,30.09,63.16,0.0,0.01,0.04,0.03,1.64,5.38,11.336,14.186,131.92,33.22
67,0.297090,0.995462,0.284471,0.999000,0.00075087,166.5,96,97.6,100,83,88.8,98,68,69.4,70,227.1,227.44,228.3,2730.0,10801.0,39.2,0,9.5,10.56,12.2,30.02,30.05,30.11,63.16,0.0,0.0,0.01,0.02,1.69,5.49,11.335,14.186,132.35,32.63
68,0.296633,0.995617,0.283789,0.999556,0.00074402,166.5,96,97.6,100,83,91.2,100,68,69.0,70,218.8,225.82,228.0,2730.0,10801.0,39.0,0,9.4,10.54,11.7,30.03,30.07,30.11,63.16,0.0,0.0,0.0,0.03,1.63,5.32,11.335,14.186,132.13,32.84
69,0.296894,0.995494,0.284069,0.999222,0.00073711,166.6,96,97.6,100,87,90.6,94,69,69.8,71,226.9,227.76,228.5,2730.0,10801.0,39.0,0,9.5,10.38,11.7,30.04,30.06,30.12,63.16,0.0,0.0,0.0,0.03,1.43,4.6,11.336,14.186,132.42,32.59
70,0.296654,0.995646,0.284750,0.999000,0.00073015,166.6,96,97.6,100,85,93.0,100,69,70.0,72,217.8,226.36,228.8,2730.0,10801.0,39.2,0,9.6,10.64,11.6,30.04,30.13,30.24,63.16,0.0,0.59,2.92,0.1,1.71,4.61,11.334,14.186,132.65,32.44
71,0.296353,0.995639,0.284772,0.998889,0.00072312,166.6,96,99.2,100,90,93.0,100,69,69.4,71,226.9,228.14,228.8,2730.0,10801.0,39.0,0,9.3,10.54,12.5,30.1,30.14,30.26,63.16,0.0,0.04,0.11,0.03,1.52,4.83,11.335,14.186,132.7,32.36
72,0.296366,0.995651,0.284905,0.999000,0.00071604,166.6,96,98.2,100,90,93.8,100,70,70.4,71,220.2,226.86,229.2,2730.0,10801.0,39.0,0,10.1,10.8,13.0,30.11,30.14,30.19,63.16,0.0,0.01,0.02,0.03,1.56,4.59,11.335,14.186,132.58,32.49
