epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,ram_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,data_wait_s,compute_s
105,summary,0.362657,0.974992,0.325739,0.987191,0.00059826,0.9,,,,,,,,,,,,,,2,28.5,55,1,10.0,19,47,50.0,53,107.2,108.8,110.4,2760.0,10801.0,30.0,0,9.3,28.75,48.2,28.84,28.84,28.84,63.16,0.0,0.0,0.0,0.0,8.66,17.32,0.749,0.879,1.887,1.89,1.887,15.992,0.2,0.58
106,1,,,,,,,3,1,47,106.8,2760,10801,30,0,51.3,28.85,0.0,0.37,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2,,,,,,,55,19,55,114.8,2760,10801,30,0,8.9,28.83,0.0,18.13,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,summary,0.364092,0.975153,0.333351,0.981702,0.00058912,0.9,,,,,,,,,,,,,,3,29.0,55,1,10.0,19,47,51.0,55,106.8,110.8,114.8,2760.0,10801.0,30.0,0,8.9,30.1,51.3,28.83,28.84,28.85,63.16,0.0,0.0,0.0,0.37,9.25,18.13,0.749,0.879,1.887,1.89,1.887,15.992,0.21,0.57
107,1,,,,,,,4,1,47,107.5,2760,10801,30,0,50.4,28.82,0.0,0.0,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2,,,,,,,53,17,53,107.6,2760,10801,30,0,10.7,28.81,0.0,0.45,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,summary,0.366378,0.973540,0.322360,0.985361,0.00057994,1.0,,,,,,,,,,,,,,4,28.5,53,1,9.0,17,47,50.0,53,107.5,107.55,107.6,2760.0,10801.0,30.0,0,10.7,30.55,50.4,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,0.23,0.45,0.751,0.879,1.887,1.89,1.887,15.992,0.25,0.61
108,1,,,,,,,9,3,47,110.4,2760,10801,30,0,49.9,28.82,0.0,0.0,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2,,,,,,,57,20,52,113.2,2760,10801,30,0,9.8,28.82,0.0,0.0,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,summary,0.359460,0.976767,0.310926,0.989021,0.00057074,0.9,,,,,,,,,,,,,,9,33.0,57,3,11.5,20,47,49.5,52,110.4,111.8,113.2,2760.0,10801.0,30.0,0,9.8,29.85,49.9,28.82,28.82,28.82,63.16,0.0,0.0,0.0,0.0,0.0,0.0,0.751,0.879,1.887,1.89,1.887,15.992,0.21,0.57
109,1,,,,,,,10,3,47,108.2,2760,10801,30,0,51.8,28.8,0.0,0.0,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2,,,,,,,59,21,51,113.2,2760,10801,30,0,8.9,28.79,0.0,25.56,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,summary,0.349088,0.978703,0.311019,0.989021,0.00056151,0.9,,,,,,,,,,,,,,10,34.5,59,3,12.0,21,47,49.0,51,108.2,110.7,113.2,2760.0,10801.0,30.0,0,8.9,30.35,51.8,28.79,28.8,28.8,63.16,0.0,0.0,0.0,0.0,12.78,25.56,0.751,0.879,1.887,1.89,1.887,15.992,0.2,0.59
110,1,,,,,,,11,4,48,108.7,2760,10801,30,0,53.5,28.8,0.0,8.47,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2,,,,,,,53,17,53,114.5,2760,10801,30,0,9.9,28.79,0.33,14.26,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,summary,0.356656,0.977896,0.317162,0.989936,0.00055226,0.9,,,,,,,,,,,,,,11,32.0,53,4,10.5,17,48,50.5,53,108.7,111.6,114.5,2760.0,10801.0,30.0,0,9.9,31.7,53.5,28.79,28.8,28.8,63.16,0.0,0.17,0.33,8.47,11.37,14.26,0.751,0.879,1.887,1.89,1.887,15.992,0.19,0.56
111,1,,,,,,,10,3,48,108.4,2760,10801,30,0,49.0,28.79,0.0,0.67,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2,,,,,,,59,20,53,113.6,2760,10801,30,0,9.3,28.79,0.0,0.41,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,summary,0.355230,0.977573,0.318729,0.989021,0.00054300,0.8,,,,,,,,,,,,,,10,34.5,59,3,11.5,20,48,50.5,53,108.4,111.0,113.6,2760.0,10801.0,30.0,0,9.3,29.15,49.0,28.79,28.79,28.79,63.16,0.0,0.0,0.0,0.41,0.54,0.67,0.751,0.879,1.887,1.89,1.887,15.992,0.21,0.55
112,1,,,,,,,10,3,48,108.1,2760,10801,30,0,49.3,28.79,0.0,0.0,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2,,,,,,,59,21,53,115.2,2760,10801,30,0,10.3,28.78,0.03,0.06,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,summary,0.340980,0.983220,0.311494,0.989936,0.00053372,0.9,,,,,,,,,,,,,,10,34.5,59,3,12.0,21,48,50.5,53,108.1,111.65,115.2,2760.0,10801.0,30.0,0,10.3,29.8,49.3,28.78,28.79,28.79,63.16,0.0,0.01,0.03,0.0,0.03,0.06,0.751,0.879,1.887,1.89,1.887,15.992,0.2,0.55
113,1,,,,,,,10,3,48,108.1,2760,10801,30,0,50.7,28.79,0.0,0.0,1.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2,,,,,,,52,17,51,107.0,2760,10801,30,0,11.0,28.79,0.0,10.96,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,summary,0.340046,0.981930,0.317247,0.989936,0.00052443,1.0,,,,,,,,,,,,,,10,31.0,52,3,10.0,17,48,49.5,51,107.0,107.55,108.1,2760.0,10801.0,30.0,0,11.0,30.85,50.7,28.79,28.79,28.79,63.16,0.0,0.0,0.0,0.0,5.48,10.96,0.751,0.879,1.896,1.9,1.914,15.992,0.23,0.7
114,1,,,,,,,52,17,51,107.0,2760,10801,30,0,54.7,28.79,0.0,14.69,1.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2,,,,,,,56,19,53,112.6,2760,10801,30,0,15.6,28.79,0.0,13.6,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,summary,0.333922,0.984834,0.315848,0.989936,0.00051512,0.9,,,,,,,,,,,,,,52,54.0,56,17,18.0,19,51,52.0,53,107.0,109.8,112.6,2760.0,10801.0,30.0,0,15.6,35.15,54.7,28.79,28.79,28.79,63.16,0.0,0.0,0.0,13.6,14.14,14.69,0.751,0.879,1.913,1.91,1.915,15.992,0.2,0.59
115,1,,,,,,,1,1,48,108.2,2760,10801,30,0,51.0,28.79,0.0,0.0,1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2,,,,,,,55,19,55,111.4,2760,10801,30,0,11.5,28.81,0.0,14.18,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,summary,0.347742,0.978703,0.315130,0.989936,0.00050582,0.9,,,,,,,,,,,,,,1,28.0,55,1,10.0,19,48,51.5,55,108.2,109.8,111.4,2760.0,10801.0,30.0,0,11.5,31.25,51.0,28.79,28.8,28.81,63.16,0.0,0.0,0.0,0.0,7.09,14.18,0.751,0.879,1.913,1.91,1.914,15.992,0.21,0.57
116,1,,,,,,,6,0,49,107.5,2760,10801,30,0,58.3,28.81,0.0,0.37,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2,,,,,,,61,20,54,116.3,2760,10801,30,0,10.0,28.82,0.03,0.42,1.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,summary,0.346040,0.980639,0.314771,0.990851,0.00049651,0.8,,,,,,,,,,,,,,6,33.5,61,0,10.0,20,49,51.5,54,107.5,111.9,116.3,2760.0,10801.0,30.0,0,10.0,34.15,58.3,28.81,28.81,28.82,63.16,0.0,0.01,0.03,0.37,0.4,0.42,0.751,0.879,1.931,1.93,1.934,15.992,0.18,0.52
117,1,,,,,,,61,20,54,116.3,2760,10801,30,0,54.1,28.82,0.39,0.73,1.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2,,,,,,,62,20,53,117.4,2760,10801,30,0,14.2,28.8,0.0,15.46,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,summary,0.354202,0.977251,0.326218,0.988106,0.00048720,0.8,,,,,,,,,,,,,,61,61.5,62,20,20.0,20,53,53.5,54,116.3,116.85,117.4,2760.0,10801.0,30.0,0,14.2,34.15,54.1,28.8,28.81,28.82,63.16,0.0,0.2,0.39,0.73,8.1,15.46,0.751,0.879,1.934,1.94,1.939,15.992,0.17,0.53
118,1,,,,,,,62,20,53,117.4,2760,10801,30,0,51.8,28.81,0.0,12.78,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2,,,,,,,20,7,50,108.7,2760,10801,30,0,11.0,28.8,0.12,17.04,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,summary,0.352685,0.978380,0.320424,0.989021,0.00047790,0.8,,,,,,,,,,,,,,20,41.0,62,7,13.5,20,50,51.5,53,108.7,113.05,117.4,2760.0,10801.0,30.0,0,11.0,31.4,51.8,28.8,28.8,28.81,63.16,0.0,0.06,0.12,12.78,14.91,17.04,0.751,0.879,1.939,1.94,1.939,15.992,0.19,0.52
119,1,,,,,,,54,16,50,115.8,2760,10801,30,0,48.8,28.81,0.0,0.0,1.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2,,,,,,,63,19,52,115.4,2760,10801,30,0,10.2,28.82,0.0,0.24,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,summary,0.354881,0.979510,0.323649,0.988106,0.00046861,0.9,,,,,,,,,,,,,,54,58.5,63,16,17.5,19,50,51.0,52,115.4,115.6,115.8,2760.0,10801.0,30.0,0,10.2,29.5,48.8,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,0.12,0.24,0.752,0.879,1.938,1.94,1.939,15.992,0.22,0.56
120,1,,,,,,,63,19,52,115.4,2760,10801,30,0,51.6,28.81,0.0,51.9,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2,,,,,,,29,9,53,112.6,2760,10801,30,0,10.8,28.81,0.0,0.0,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,summary,0.344036,0.980962,0.316210,0.989936,0.00045932,0.8,,,,,,,,,,,,,,29,46.0,63,9,14.0,19,52,52.5,53,112.6,114.0,115.4,2760.0,10801.0,30.0,0,10.8,31.2,51.6,28.81,28.81,28.81,63.16,0.0,0.0,0.0,0.0,25.95,51.9,0.752,0.879,1.938,1.94,1.938,15.992,0.17,0.53
121,1,,,,,,,34,9,49,116.3,2745,10801,30,0,49.9,28.82,0.0,0.0,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2,,,,,,,38,13,53,111.7,2760,10801,30,0,9.7,28.81,0.0,15.15,1.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,summary,0.348694,0.979348,0.315943,0.990851,0.00045005,0.8,,,,,,,,,,,,,,34,36.0,38,9,11.0,13,49,51.0,53,111.7,114.0,116.3,2752.5,10801.0,30.0,0,9.7,29.8,49.9,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,7.58,15.15,0.752,0.879,1.927,1.93,1.938,15.992,0.2,0.52
122,1,,,,,,,19,4,49,111.0,2760,10801,30,0,50.9,28.82,0.0,0.0,1.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2,,,,,,,62,21,52,118.1,2760,10801,30,0,12.1,28.81,0.0,4.53,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,summary,0.345562,0.981446,0.316406,0.989021,0.00044080,0.8,,,,,,,,,,,,,,19,40.5,62,4,12.5,21,49,50.5,52,111.0,114.55,118.1,2760.0,10801.0,30.0,0,12.1,31.5,50.9,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,2.27,4.53,0.752,0.879,1.914,1.92,1.919,15.992,0.17,0.53
123,1,,,,,,,12,3,48,109.0,2760,10801,30,0,50.6,28.8,0.0,0.0,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2,,,,,,,62,20,54,118.0,2760,10801,30,0,10.6,28.79,0.0,0.0,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,summary,0.341211,0.983220,0.315299,0.989936,0.00043157,0.8,,,,,,,,,,,,,,12,37.0,62,3,11.5,20,48,51.0,54,109.0,113.5,118.0,2760.0,10801.0,30.0,0,10.6,30.6,50.6,28.79,28.8,28.8,63.16,0.0,0.0,0.0,0.0,0.0,0.0,0.752,0.879,1.91,1.91,1.914,15.992,0.18,0.52
124,1,,,,,,,6,1,47,106.9,2760,10801,30,0,50.1,28.81,0.0,0.36,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2,,,,,,,62,20,52,119.7,2760,10801,30,0,11.8,28.79,0.0,14.96,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,summary,0.334900,0.984027,0.309191,0.994511,0.00042236,0.8,,,,,,,,,,,,,,6,34.0,62,1,10.5,20,47,49.5,52,106.9,113.3,119.7,2760.0,10801.0,30.0,0,11.8,30.95,50.1,28.79,28.8,28.81,63.16,0.0,0.0,0.0,0.36,7.66,14.96,0.752,0.879,1.921,1.92,1.921,15.992,0.2,0.52
125,1,,,,,,,7,1,47,106.0,2760,10801,30,0,49.9,28.82,0.0,0.0,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2,,,,,,,61,20,54,115.2,2760,10801,30,0,10.2,28.88,0.0,18.12,1.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,summary,0.333124,0.986125,0.309768,0.992681,0.00041318,0.9,,,,,,,,,,,,,,7,34.0,61,1,10.5,20,47,50.5,54,106.0,110.6,115.2,2760.0,10801.0,30.0,0,10.2,30.05,49.9,28.82,28.85,28.88,63.16,0.0,0.0,0.0,0.0,9.06,18.12,0.752,0.879,1.921,1.92,1.921,15.992,0.19,0.56
126,1,,,,,,,7,1,47,108.6,2760,10801,30,0,49.2,28.83,0.0,0.73,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2,,,,,,,59,19,54,117.4,2760,10801,30,0,10.5,28.83,0.0,4.53,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,summary,0.336000,0.983543,0.308475,0.992681,0.00040403,0.8,,,,,,,,,,,,,,7,33.0,59,1,10.0,19,47,50.5,54,108.6,113.0,117.4,2760.0,10801.0,30.0,0,10.5,29.85,49.2,28.83,28.83,28.83,63.16,0.0,0.0,0.0,0.73,2.63,4.53,0.752,0.879,1.928,1.93,1.928,15.992,0.19,0.52
127,1,,,,,,,7,1,47,105.7,2760,10801,30,0,52.5,28.82,0.0,65.69,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2,,,,,,,61,20,54,117.1,2760,10801,30,0,7.2,28.83,0.0,0.0,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,summary,0.341039,0.981930,0.308544,0.992681,0.00039491,0.8,,,,,,,,,,,,,,7,34.0,61,1,10.5,20,47,50.5,54,105.7,111.4,117.1,2760.0,10801.0,30.0,0,7.2,29.85,52.5,28.82,28.82,28.83,63.16,0.0,0.0,0.0,0.0,32.84,65.69,0.752,0.879,1.928,1.93,1.928,15.992,0.16,0.53
128,1,,,,,,,2,1,47,105.3,2760,10801,30,0,53.4,28.83,0.0,0.67,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2,,,,,,,61,20,54,116.1,2745,10801,30,0,13.8,28.82,0.0,16.55,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,summary,0.344850,0.981284,0.310682,0.990851,0.00038583,0.8,,,,,,,,,,,,,,2,31.5,61,1,10.5,20,47,50.5,54,105.3,110.7,116.1,2752.5,10801.0,30.0,0,13.8,33.6,53.4,28.82,28.82,28.83,63.16,0.0,0.0,0.0,0.67,8.61,16.55,0.752,0.879,1.928,1.93,1.928,15.992,0.17,0.53
129,1,,,,,,,0,0,49,106.4,2760,10801,30,0,56.9,28.81,0.0,0.37,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2,,,,,,,61,20,53,120.4,2760,10801,30,0,13.3,28.81,0.03,0.59,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,summary,0.344604,0.981768,0.308308,0.992681,0.00037678,0.8,,,,,,,,,,,,,,0,30.5,61,0,10.0,20,49,51.0,53,106.4,113.4,120.4,2760.0,10801.0,30.0,0,13.3,35.1,56.9,28.81,28.81,28.81,63.16,0.0,0.01,0.03,0.37,0.48,0.59,0.752,0.879,1.928,1.93,1.928,15.992,0.18,0.52
130,1,,,,,,,1,0,51,105.5,2760,10801,30,0,54.4,28.82,0.0,0.0,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2,,,,,,,62,20,54,115.8,2760,10801,30,0,10.1,28.82,0.0,0.0,1.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,summary,0.344977,0.981930,0.311151,0.990851,0.00036778,0.8,,,,,,,,,,,,,,1,31.5,62,0,10.0,20,51,52.5,54,105.5,110.65,115.8,2760.0,10801.0,30.0,0,10.1,32.25,54.4,28.82,28.82,28.82,63.16,0.0,0.0,0.0,0.0,0.0,0.0,0.752,0.879,1.936,1.94,1.936,15.992,0.2,0.52
131,1,,,,,,,62,20,54,115.8,2760,10801,30,0,50.6,28.83,0.0,7.51,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2,,,,,,,20,7,50,108.7,2760,10801,30,0,14.7,28.82,0.0,16.86,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,summary,0.341727,0.980155,0.312386,0.988106,0.00035883,0.8,,,,,,,,,,,,,,20,41.0,62,7,13.5,20,50,52.0,54,108.7,112.25,115.8,2760.0,10801.0,30.0,0,14.7,32.65,50.6,28.82,28.82,28.83,63.16,0.0,0.0,0.0,7.51,12.18,16.86,0.752,0.879,1.933,1.93,1.933,15.992,0.17,0.52
132,1,,,,,,,54,15,50,119.1,2760,10801,30,0,54.0,28.82,0.0,0.0,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2,,,,,,,69,20,54,113.2,2760,10801,30,0,11.9,28.81,0.0,14.07,2.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,summary,0.333628,0.984672,0.309627,0.990851,0.00034993,0.9,,,,,,,,,,,,,,54,61.5,69,15,17.5,20,50,52.0,54,113.2,116.15,119.1,2760.0,10801.0,30.0,0,11.9,32.95,54.0,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,7.04,14.07,0.752,0.879,1.933,1.99,2.043,15.992,0.24,0.6
133,1,,,,,,,11,3,51,114.3,2760,10801,30,0,57.9,28.81,0.0,0.0,2.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2,,,,,,,55,19,54,116.6,2760,10801,30,0,14.1,28.81,0.0,0.09,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,summary,0.336241,0.983220,0.309861,0.992681,0.00034107,0.9,,,,,,,,,,,,,,11,33.0,55,3,11.0,19,51,52.5,54,114.3,115.45,116.6,2760.0,10801.0,30.0,0,14.1,36.0,57.9,28.81,28.81,28.81,63.16,0.0,0.0,0.0,0.0,0.04,0.09,0.75,0.879,2.05,2.06,2.066,15.992,0.21,0.59
134,1,,,,,,,2,1,47,111.4,2760,10801,30,0,52.1,28.78,0.0,69.46,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2,,,,,,,58,19,54,113.0,2760,10801,30,0,12.7,28.79,0.11,0.0,2.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,summary,0.334762,0.983543,0.307993,0.991766,0.00033227,0.9,,,,,,,,,,,,,,2,30.0,58,1,10.0,19,47,50.5,54,111.4,112.2,113.0,2760.0,10801.0,30.0,0,12.7,32.4,52.1,28.78,28.79,28.79,63.16,0.0,0.06,0.11,0.0,34.73,69.46,0.75,0.879,2.018,2.03,2.05,15.992,0.21,0.56
135,1,,,,,,,6,1,47,108.4,2760,10801,30,0,50.6,28.83,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2,,,,,,,61,21,53,112.6,2760,10801,30,0,12.5,28.82,0.0,17.44,1.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,summary,0.333425,0.984188,0.305860,0.993596,0.00032354,0.9,,,,,,,,,,,,,,6,33.5,61,1,11.0,21,47,50.0,53,108.4,110.5,112.6,2760.0,10801.0,30.0,0,12.5,31.55,50.6,28.82,28.82,28.83,63.16,0.0,0.0,0.0,0.0,8.72,17.44,0.75,0.879,1.999,2.0,2.0,15.992,0.2,0.57
136,1,,,,,,,7,2,47,107.7,2760,10801,30,0,52.7,28.82,0.0,0.69,1.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2,,,,,,,61,21,52,113.2,2760,10801,30,0,11.4,28.81,0.0,17.71,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,summary,0.337576,0.983543,0.307510,0.993596,0.00031486,0.8,,,,,,,,,,,,,,7,34.0,61,2,11.5,21,47,49.5,52,107.7,110.45,113.2,2760.0,10801.0,30.0,0,11.4,32.05,52.7,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.69,9.2,17.71,0.75,0.879,1.99,1.99,1.995,15.992,0.17,0.57
137,1,,,,,,,8,2,48,111.9,2760,10801,30,0,51.3,28.82,0.0,0.0,1.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2,,,,,,,49,17,51,110.2,2760,10801,30,0,16.7,28.83,4.01,13.05,1.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,summary,0.347466,0.980316,0.306340,0.992681,0.00030624,1.0,,,,,,,,,,,,,,8,28.5,49,2,9.5,17,48,49.5,51,110.2,111.05,111.9,2760.0,10801.0,30.0,0,16.7,34.0,51.3,28.82,28.82,28.83,63.16,0.0,2.0,4.01,0.0,6.53,13.05,0.75,0.879,1.957,1.97,1.985,15.992,0.2,0.68
138,1,,,,,,,12,4,48,107.4,2760,10801,30,0,51.7,28.81,0.0,1.4,1.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2,,,,,,,53,17,50,110.3,2760,10801,30,0,13.4,28.82,0.05,3.22,1.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,summary,0.332698,0.985157,0.306776,0.992681,0.00029770,1.0,,,,,,,,,,,,,,12,32.5,53,4,10.5,17,48,49.0,50,107.4,108.85,110.3,2760.0,10801.0,30.0,0,13.4,32.55,51.7,28.81,28.81,28.82,63.16,0.0,0.03,0.05,1.4,2.31,3.22,0.752,0.879,1.942,1.94,1.942,15.992,0.25,0.61
139,1,,,,,,,53,17,50,110.3,2760,10801,30,0,53.1,28.8,0.0,49.29,1.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2,,,,,,,54,18,52,116.0,2760,10801,30,0,13.6,28.79,0.0,0.0,1.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,summary,0.330424,0.984995,0.313569,0.990851,0.00028922,0.9,,,,,,,,,,,,,,53,53.5,54,17,17.5,18,50,51.0,52,110.3,113.15,116.0,2760.0,10801.0,30.0,0,13.6,33.35,53.1,28.79,28.8,28.8,63.16,0.0,0.0,0.0,0.0,24.64,49.29,0.752,0.879,1.974,1.98,1.991,15.992,0.21,0.57
140,1,,,,,,,54,18,52,116.0,2760,10801,30,0,52.1,28.78,0.0,0.0,1.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2,,,,,,,61,21,52,113.8,2760,10801,30,0,12.3,28.79,0.0,15.95,1.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,summary,0.331941,0.985963,0.311437,0.990851,0.00028082,0.9,,,,,,,,,,,,,,54,57.5,61,18,19.5,21,52,52.0,52,113.8,114.9,116.0,2760.0,10801.0,30.0,0,12.3,32.2,52.1,28.78,28.79,28.79,63.16,0.0,0.0,0.0,0.0,7.97,15.95,0.752,0.879,1.991,1.99,1.991,15.992,0.2,0.57
141,1,,,,,,,1,1,52,107.6,2760,10801,30,0,51.5,28.8,0.0,0.0,1.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2,,,,,,,62,21,52,113.4,2760,10801,30,0,11.3,28.79,0.0,22.15,1.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,summary,0.331986,0.985318,0.309063,0.992681,0.00027249,0.9,,,,,,,,,,,,,,1,31.5,62,1,11.0,21,52,52.0,52,107.6,110.5,113.4,2760.0,10801.0,30.0,0,11.3,31.4,51.5,28.79,28.8,28.8,63.16,0.0,0.0,0.0,0.0,11.07,22.15,0.752,0.879,1.982,1.98,1.986,15.992,0.2,0.58
142,1,,,,,,,1,1,49,108.4,2760,10801,30,0,52.7,28.78,0.0,0.0,1.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2,,,,,,,59,20,55,114.5,2760,10801,30,0,10.1,28.79,0.11,1.31,1.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
