epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
50,0.479471,0.853106,0.421625,0.885125,0.00214286,17.5,98,98.8,100,54,69.4,81,54,57.2,60,116.5,170.72,197.9,2757.0,10801.0,30.0,0,15.5,29.04,62.1,37.09,37.17,37.3,63.16,0.0,0.02,0.05,0.02,0.1,0.15,9.282,19.486,10.1,5.6
51,0.477631,0.853630,0.419274,0.884095,0.00207729,17.4,100,100.0,100,63,78.0,85,53,55.8,60,79.0,166.68,202.5,2751.0,10801.0,30.0,0,15.3,29.52,61.6,37.05,37.18,37.31,63.16,0.0,0.02,0.09,0.0,0.06,0.15,9.282,19.486,9.92,5.74
52,0.475153,0.855453,0.383598,0.902016,0.00201162,17.7,98,98.0,98,47,50.4,59,53,55.6,57,60.4,154.96,194.8,2748.0,10801.0,30.0,0,12.4,28.92,61.2,37.07,37.19,37.31,63.16,0.0,0.02,0.1,0.0,0.07,0.13,9.282,19.486,10.14,5.74
53,0.471411,0.856986,0.387920,0.904480,0.00194595,17.7,100,100.0,100,74,76.6,79,50,53.0,55,93.6,160.8,198.3,2751.0,10801.0,30.0,0,12.9,28.22,59.9,37.07,37.2,37.33,63.16,0.0,0.19,0.46,0.03,0.43,0.92,9.282,19.486,10.08,5.75
54,0.470861,0.857439,0.387460,0.895968,0.00188033,17.5,100,100.0,100,62,70.2,84,53,55.2,58,58.0,164.46,197.2,2751.0,10801.0,30.0,0,13.6,27.78,61.1,37.06,37.17,37.32,63.16,0.0,0.02,0.05,0.0,0.09,0.2,9.282,19.486,9.95,5.76
55,0.467772,0.859055,0.367087,0.909274,0.00181485,17.8,97,99.0,100,68,75.8,81,54,56.0,57,114.2,172.88,199.2,2748.0,10801.0,30.0,0,12.2,27.78,59.9,37.09,37.22,37.33,63.16,0.0,0.07,0.21,0.0,0.2,0.63,9.282,19.486,10.35,5.67
56,0.464025,0.860818,0.382146,0.899418,0.00174956,17.5,100,100.0,100,55,80.2,90,54,56.4,57,129.3,176.5,203.2,2757.0,10801.0,30.0,0,14.2,29.22,61.8,37.1,37.2,37.33,63.16,0.0,0.01,0.04,0.02,0.07,0.17,9.282,19.486,10.15,5.54
57,0.465679,0.860105,0.416108,0.891980,0.00168454,17.4,91,97.6,100,46,58.2,81,55,56.8,58,95.3,172.8,199.5,2748.0,10801.0,30.0,0,14.0,30.64,64.8,37.05,37.17,37.31,63.16,0.0,0.02,0.07,0.02,0.09,0.19,9.282,19.486,10.04,5.57
58,0.463132,0.861230,0.376924,0.909409,0.00161987,17.5,78,94.4,100,45,55.2,80,47,52.8,55,78.0,164.26,194.8,2745.0,10801.0,30.0,0,12.9,28.32,62.1,37.04,37.16,37.3,63.16,0.0,0.04,0.1,0.02,0.14,0.25,9.282,19.486,10.1,5.64
59,0.460765,0.862882,0.384243,0.907168,0.00155560,17.4,93,97.6,100,48,57.4,68,55,56.2,57,95.2,176.76,199.5,2748.0,10801.0,30.0,0,15.6,29.34,62.0,37.11,37.17,37.29,63.16,0.0,0.03,0.07,0.0,0.09,0.17,9.282,19.486,10.06,5.54
