epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
42,0.316494,0.994353,0.300218,0.996340,0.00100000,0.9,3,3.0,3,2,2.0,2,51,51.0,51,112.2,112.2,112.2,2760.0,10801.0,30.0,0,3.3,18.18,49.2,24.25,24.25,24.26,63.16,0.0,0.03,0.17,0.0,0.1,0.45,9.865,12.186,0.32,0.23
43,0.312635,0.996289,0.302096,0.995425,0.00100000,0.9,0,0.0,0,1,1.0,1,52,54.4,55,111.3,113.94,114.6,2760.0,10801.0,30.0,0,5.8,16.14,49.0,24.24,24.24,24.24,63.16,0.0,0.0,0.0,0.0,4.74,22.95,9.865,12.186,0.36,0.23
44,0.314145,0.994676,0.300754,0.995425,0.00100000,0.9,8,35.2,42,5,18.6,22,51,54.2,55,109.2,118.24,120.5,2760.0,10801.0,30.0,0,4.3,14.58,50.3,24.25,24.25,24.25,63.16,0.0,0.0,0.0,0.0,12.98,63.17,9.865,12.186,0.32,0.23
45,0.314464,0.995482,0.301022,0.995425,0.00100000,0.9,47,61.8,84,26,34.4,47,54,54.8,56,120.5,120.54,120.6,2760.0,10801.0,30.0,0,8.6,21.08,50.3,24.22,24.23,24.24,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.34,0.23
46,0.312557,0.996128,0.300873,0.995425,0.00100000,0.8,55,61.0,65,29,33.2,36,54,56.4,58,124.2,125.58,126.5,2751.0,10801.0,30.0,0,7.0,18.38,50.9,24.23,24.23,24.23,63.16,0.0,0.0,0.0,0.0,5.22,26.08,9.865,12.186,0.32,0.23
47,0.313526,0.995160,0.299446,0.995425,0.00100000,0.9,11,18.6,49,4,8.2,25,53,53.8,54,121.0,121.64,124.2,2748.0,10801.0,30.0,0,6.6,22.12,47.7,24.22,24.23,24.23,63.16,0.0,0.0,0.0,0.0,13.65,68.23,9.865,12.186,0.31,0.23
48,0.309272,0.995805,0.299034,0.995425,0.00100000,0.9,2,2.0,2,2,2.0,2,52,52.0,52,110.6,110.6,110.6,2760.0,10801.0,30.0,0,5.3,16.44,48.4,24.25,24.26,24.26,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.34,0.22
49,0.314936,0.994998,0.298227,0.996340,0.00100000,0.9,1,1.0,1,1,1.0,1,51,51.0,51,109.5,109.5,109.5,2760.0,10801.0,30.0,0,5.9,16.14,49.3,24.25,24.25,24.26,63.16,0.0,0.0,0.0,0.0,0.07,0.35,9.865,12.186,0.32,0.22
50,0.314747,0.993869,0.298594,0.995425,0.00100000,0.9,1,1.0,1,2,2.0,2,51,51.0,51,109.1,109.1,109.1,2760.0,10801.0,30.0,0,4.3,18.06,47.0,24.24,24.25,24.26,63.16,0.0,0.0,0.0,0.0,15.95,79.72,9.865,12.186,0.33,0.23
51,0.310766,0.996289,0.299825,0.995425,0.00100000,0.9,45,45.0,45,24,24.0,24,52,55.2,56,110.7,114.06,114.9,2757.0,10801.0,30.0,0,6.8,20.54,50.6,24.26,24.27,24.28,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.35,0.24
